transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,amount,is_fraud
TX1111240,SA013070,2023-08-25 17:53:49,Deposit,Fuel Stations,174.33,0
TX1111241,SA013018,2023-09-27 01:46:56,Debit Order,Financial Services,5609.31,1
TX1111242,SA011191,2023-10-17 14:56:12,EFT Payment,Entertainment,75.51,0
TX1111243,SA012998,2023-08-29 18:45:43,Deposit,Electronics,908.21,0
TX1111244,SA012911,2023-12-19 12:48:04,Withdrawal,Fuel Stations,310.51,0
TX1111245,SA010276,2023-12-14 01:09:47,Transfer,Financial Services,420.43,0
TX1111246,SA012412,2023-03-31 21:18:26,Card Payment,Grocery Stores,10.04,0
TX1111247,SA010041,2023-12-11 20:05:48,EFT Payment,Financial Services,226.32,0
TX1111248,SA011018,2023-12-21 18:44:58,Withdrawal,Utilities,127.44,0
TX1111249,SA012732,2023-09-11 14:45:38,Withdrawal,Online Shopping,5.99,0
TX1111250,SA012538,2023-12-09 00:58:59,Deposit,Education,281.65,0
TX1111251,SA011842,2023-11-11 08:58:54,ATM Withdrawal,Government Services,710.55,0
TX1111252,SA014320,2023-12-27 11:31:15,Deposit,Entertainment,67.54,0
TX1111253,SA010948,2023-12-10 13:35:14,Transfer,Online Shopping,263.8,0
TX1111254,SA012131,2023-10-03 14:08:30,Debit Order,Gaming & Betting,87.83,0
TX1111255,SA010726,2023-10-17 00:38:14,Online Purchase,Hardware & Construction,683.11,0
TX1111256,SA010843,2023-05-03 11:34:58,Card Payment,Medical,368.03,0
TX1111257,SA011783,2023-12-09 02:29:19,Transfer,Utilities,55.88,0
TX1111258,SA014688,2023-11-16 20:32:13,Transfer,Insurance,1226.85,0
TX1111259,SA013529,2023-11-09 09:39:07,Debit Order,Utilities,636.89,0
TX1111260,SA011232,2023-01-01 18:19:55,Withdrawal,Fuel Stations,1024.93,0
TX1111261,SA010333,2023-06-12 08:28:52,Online Purchase,Accommodation,1570.49,0
TX1111262,SA013454,2023-09-04 08:26:15,Deposit,Hardware & Construction,3647.45,0
TX1111263,SA010976,2023-12-11 12:00:00,Withdrawal,Education,238.0,0
TX1111264,SA013356,2023-09-15 14:38:21,EFT Payment,Government Services,356.27,0
TX1111265,SA010605,2023-10-16 12:34:03,Card Payment,Financial Services,644.83,0
TX1111266,SA011295,2023-12-08 05:41:20,Debit Order,Hardware & Construction,382.03,0
TX1111267,SA011863,2023-12-10 12:43:14,EFT Payment,Government Services,744.42,0
TX1111268,SA013335,2023-08-19 22:25:00,EFT Payment,Fuel Stations,625.92,0
TX1111269,SA010557,2023-10-30 06:00:43,Transfer,Electronics,386.49,0
TX1111270,SA010284,2023-08-11 01:14:46,Online Purchase,Fuel Stations,761.33,0
TX1111271,SA012308,2023-01-01 18:19:26,Card Payment,Education,551.68,0
TX1111272,SA010746,2023-05-25 20:26:42,Online Purchase,Utilities,210.87,0
TX1111273,SA013062,2023-05-11 04:36:33,Card Payment,Transportation,1184.71,0
TX1111274,SA012594,2023-05-03 21:28:29,ATM Withdrawal,Medical,504.93,0
TX1111275,SA012200,2023-12-02 16:34:47,Transfer,Home & Garden,234.22,0
TX1111276,SA014914,2023-12-11 07:37:17,Card Payment,Utilities,1217.16,0
TX1111277,SA014473,2023-12-04 23:43:15,ATM Withdrawal,Telecommunication,42.02,0
TX1111278,SA010595,2023-12-20 06:14:04,ATM Withdrawal,Utilities,255.86,0
TX1111279,SA014984,2023-07-04 11:06:48,EFT Payment,Insurance,971.58,0
TX1111280,SA014646,2023-11-02 21:38:57,Transfer,Electronics,1290.02,0
TX1111281,SA012207,2023-11-06 04:07:14,Card Payment,Medical,628.05,0
TX1111282,SA011849,2023-09-17 00:45:20,Card Payment,Gaming & Betting,515.47,0
TX1111283,SA014589,2023-12-06 01:45:44,Online Purchase,Telecommunication,1523.17,0
TX1111284,SA010884,2023-08-20 20:41:45,Debit Order,Accommodation,88.24,0
TX1111285,SA011083,2023-12-07 09:28:19,ATM Withdrawal,Online Shopping,447.35,0
TX1111286,SA014459,2023-03-05 15:58:56,Deposit,Grocery Stores,14.53,0
TX1111287,SA010437,2023-09-28 19:06:57,Transfer,Restaurants,1061.84,0
TX1111288,SA014030,2023-11-30 17:30:40,Transfer,Medical,70.37,0
TX1111289,SA010356,2023-05-18 03:22:16,Debit Order,Entertainment,750.8,0
TX1111290,SA013062,2023-04-04 03:56:49,Withdrawal,Insurance,350.3,0
TX1111291,SA013291,2023-12-14 03:44:31,Card Payment,Financial Services,317.01,0
TX1111292,SA013539,2023-12-10 11:50:51,EFT Payment,Government Services,1037.59,0
TX1111293,SA012682,2023-03-02 18:02:33,Deposit,Medical,535.22,0
TX1111294,SA010430,2023-12-30 20:45:14,Withdrawal,Home & Garden,712.86,0
TX1111295,SA013243,2023-11-17 01:16:50,EFT Payment,Online Shopping,486.75,0
TX1111296,SA013048,2023-12-28 18:02:07,Debit Order,Restaurants,698.1,0
TX1111297,SA012235,2023-09-24 13:04:04,Debit Order,Telecommunication,616.74,0
TX1111298,SA011103,2023-08-28 01:24:18,ATM Withdrawal,Gaming & Betting,196.8,0
TX1111299,SA010501,2023-09-22 17:25:16,EFT Payment,Gaming & Betting,89.53,0
TX1111300,SA010191,2023-11-07 18:09:07,Transfer,Online Shopping,40.2,0
TX1111301,SA013114,2023-09-28 15:06:44,EFT Payment,Restaurants,1292.54,0
TX1111302,SA012682,2023-07-30 09:22:28,Card Payment,Fuel Stations,67.34,0
TX1111303,SA010197,2023-11-04 02:16:46,EFT Payment,Fuel Stations,19.59,0
TX1111304,SA012035,2023-12-29 16:25:26,Debit Order,Medical,49.38,0
TX1111305,SA014844,2023-07-06 15:39:09,ATM Withdrawal,Grocery Stores,628.5,0
TX1111306,SA010353,2023-05-24 19:03:54,EFT Payment,Financial Services,1198.5,0
TX1111307,SA012143,2023-10-22 18:50:57,Debit Order,Travel,239.69,0
TX1111308,SA012529,2023-11-03 12:13:08,Transfer,Utilities,122.34,0
TX1111309,SA014749,2023-02-14 23:08:14,Online Purchase,Transportation,1087.22,0
TX1111310,SA014987,2023-11-24 01:45:52,Online Purchase,Entertainment,332.05,0
TX1111311,SA011778,2023-11-09 03:37:43,Online Purchase,Fuel Stations,566.64,0
TX1111312,SA010762,2023-10-12 04:06:12,EFT Payment,Insurance,321.74,0
TX1111313,SA013385,2023-10-31 21:44:15,Withdrawal,Gaming & Betting,157.92,0
TX1111314,SA012172,2023-11-16 18:19:09,Debit Order,Insurance,1826.64,0
TX1111315,SA014141,2023-07-19 13:39:04,Card Payment,Clothing Retail,1975.24,0
TX1111316,SA011647,2023-11-16 10:56:02,Transfer,Grocery Stores,158.43,0
TX1111317,SA012858,2023-06-29 14:03:11,ATM Withdrawal,Restaurants,495.3,0
TX1111318,SA013261,2023-11-01 21:52:01,Withdrawal,Hardware & Construction,742.43,0
TX1111319,SA013442,2023-08-30 11:50:32,Deposit,Utilities,610.5,0
TX1111320,SA010119,2023-12-28 15:06:08,Deposit,Gaming & Betting,32.11,0
TX1111321,SA013041,2023-11-03 11:13:09,Debit Order,Travel,954.76,0
TX1111322,SA012206,2023-09-01 01:00:35,ATM Withdrawal,Medical,1822.15,0
TX1111323,SA013008,2023-07-06 08:53:07,Transfer,Utilities,793.63,0
TX1111324,SA011253,2023-07-26 13:10:02,Card Payment,Utilities,478.12,0
TX1111325,SA011993,2023-03-05 06:55:20,Debit Order,Hardware & Construction,247.37,0
TX1111326,SA011042,2023-12-13 21:06:12,Withdrawal,Fuel Stations,430.01,0
TX1111327,SA012991,2023-05-10 01:53:37,ATM Withdrawal,Financial Services,300.96,0
TX1111328,SA014279,2023-12-09 04:11:31,Withdrawal,Grocery Stores,417.17,0
TX1111329,SA011979,2023-08-08 14:49:17,EFT Payment,Home & Garden,795.86,0
TX1111330,SA012497,2023-08-12 11:05:15,Card Payment,Education,427.01,0
TX1111331,SA012667,2023-11-25 15:25:58,Withdrawal,Grocery Stores,841.7,0
TX1111332,SA010531,2023-08-26 13:53:59,ATM Withdrawal,Electronics,517.92,0
TX1111333,SA013076,2023-06-29 04:43:50,Transfer,Telecommunication,310.65,0
TX1111334,SA010490,2023-12-16 03:02:50,Transfer,Transportation,440.58,0
TX1111335,SA011826,2023-11-14 15:42:59,Withdrawal,Clothing Retail,132.99,0
TX1111336,SA013033,2023-10-09 18:30:07,Online Purchase,Telecommunication,306.19,0
TX1111337,SA012107,2023-12-14 11:09:20,EFT Payment,Accommodation,552.14,0
TX1111338,SA014354,2023-12-13 08:36:16,ATM Withdrawal,Fuel Stations,1601.47,0
TX1111339,SA014910,2023-12-06 18:43:10,Debit Order,Hardware & Construction,538.71,0
TX1111340,SA014275,2023-09-20 07:37:53,Card Payment,Fuel Stations,219.17,0
TX1111341,SA014911,2023-10-14 02:31:44,Online Purchase,Online Shopping,148.8,0
TX1111342,SA012396,2023-11-04 22:41:45,ATM Withdrawal,Electronics,34.41,0
TX1111343,SA014655,2023-12-03 12:43:29,Debit Order,Online Shopping,219.99,0
TX1111344,SA014363,2023-12-26 07:33:59,Deposit,Restaurants,112.3,0
TX1111345,SA013465,2023-10-12 17:42:42,Transfer,Medical,237.38,0
TX1111346,SA013719,2023-10-21 04:48:43,Withdrawal,Gaming & Betting,422.88,0
TX1111347,SA014637,2023-11-19 03:43:41,Deposit,Home & Garden,831.5,0
TX1111348,SA011506,2023-12-05 01:07:44,Card Payment,Fuel Stations,437.63,0
TX1111349,SA013415,2023-12-23 00:49:06,Withdrawal,Home & Garden,124.38,0
TX1111350,SA013552,2023-12-25 20:56:27,EFT Payment,Home & Garden,118.78,0
TX1111351,SA012302,2023-11-05 18:33:02,Card Payment,Accommodation,399.9,0
TX1111352,SA011973,2023-12-08 06:06:27,Online Purchase,Grocery Stores,1611.11,0
TX1111353,SA010568,2023-07-31 16:08:28,Deposit,Travel,634.99,0
TX1111354,SA010354,2023-08-11 20:22:55,EFT Payment,Medical,1055.76,0
TX1111355,SA012914,2023-11-23 17:02:13,EFT Payment,Gaming & Betting,271.7,0
TX1111356,SA010370,2023-08-18 13:52:38,Online Purchase,Utilities,608.06,0
TX1111357,SA010868,2023-12-02 05:35:30,Debit Order,Gaming & Betting,409.31,0
TX1111358,SA014152,2023-12-19 04:52:51,Transfer,Fuel Stations,136.69,0
TX1111359,SA013193,2023-10-30 19:43:24,Debit Order,Financial Services,261.42,0
TX1111360,SA014499,2023-09-12 06:37:12,Withdrawal,Medical,336.27,0
TX1111361,SA012138,2023-12-05 01:11:14,ATM Withdrawal,Gaming & Betting,428.06,0
TX1111362,SA013022,2023-12-19 23:15:10,Debit Order,Financial Services,2603.62,0
TX1111363,SA013023,2023-08-08 20:21:04,Withdrawal,Telecommunication,83.04,0
TX1111364,SA013393,2023-09-05 06:06:46,Online Purchase,Government Services,414.76,0
TX1111365,SA010087,2023-09-04 10:53:42,EFT Payment,Grocery Stores,205.7,0
TX1111366,SA011207,2023-12-03 10:14:55,Deposit,Electronics,267.03,0
TX1111367,SA010736,2023-08-06 06:02:44,ATM Withdrawal,Fuel Stations,1487.07,0
TX1111368,SA012993,2023-02-12 12:36:50,EFT Payment,Government Services,707.78,0
TX1111369,SA012730,2023-05-26 18:41:18,EFT Payment,Gaming & Betting,58.08,0
TX1111370,SA012007,2023-10-21 15:45:44,Deposit,Fuel Stations,61.39,0
TX1111371,SA014021,2023-08-31 09:25:00,Card Payment,Restaurants,241.67,0
TX1111372,SA010419,2023-02-06 00:46:40,Transfer,Electronics,1264.41,0
TX1111373,SA012174,2023-12-23 03:39:27,EFT Payment,Electronics,37.48,0
TX1111374,SA014788,2023-10-02 02:17:09,Withdrawal,Medical,590.28,0
TX1111375,SA013936,2023-10-25 22:23:25,Deposit,Transportation,134.67,0
TX1111376,SA012290,2023-12-05 23:51:27,Debit Order,Grocery Stores,41.85,0
TX1111377,SA014023,2023-01-01 23:10:31,Debit Order,Utilities,341.24,0
TX1111378,SA010472,2023-09-23 03:45:03,Online Purchase,Insurance,790.28,0
TX1111379,SA010293,2023-11-07 05:08:43,EFT Payment,Home & Garden,2248.65,0
TX1111380,SA013628,2023-10-22 07:44:06,Debit Order,Transportation,245.97,0
TX1111381,SA010285,2023-12-15 11:03:35,EFT Payment,Telecommunication,232.65,0
TX1111382,SA013582,2023-11-10 09:22:32,Transfer,Accommodation,866.17,0
TX1111383,SA013351,2023-09-25 08:16:05,Online Purchase,Transportation,778.92,0
TX1111384,SA013438,2023-11-13 20:52:48,Transfer,Grocery Stores,129.19,0
TX1111385,SA012617,2023-12-26 10:23:27,Online Purchase,Travel,1010.33,0
TX1111386,SA011431,2023-11-14 15:23:38,Withdrawal,Transportation,161.41,0
TX1111387,SA013866,2023-10-27 05:41:06,Deposit,Financial Services,494.0,0
TX1111388,SA013140,2023-11-05 18:27:47,ATM Withdrawal,Clothing Retail,104.03,0
TX1111389,SA014254,2023-08-13 21:17:13,Online Purchase,Medical,31.93,0
TX1111390,SA012382,2023-12-02 07:15:53,Online Purchase,Entertainment,354.94,0
TX1111391,SA011675,2023-12-23 09:18:49,ATM Withdrawal,Hardware & Construction,223.96,0
TX1111392,SA011738,2023-07-31 16:04:57,Withdrawal,Transportation,97.49,0
TX1111393,SA013156,2023-06-25 17:43:01,ATM Withdrawal,Financial Services,181.48,0
TX1111394,SA014001,2023-09-23 18:23:03,Transfer,Insurance,356.86,0
TX1111395,SA010749,2023-02-21 09:13:58,ATM Withdrawal,Online Shopping,266.61,0
TX1111396,SA010072,2023-12-08 11:57:51,Deposit,Insurance,186.14,0
TX1111397,SA013516,2023-08-19 20:07:19,Withdrawal,Entertainment,608.45,0
TX1111398,SA012919,2023-10-06 17:58:16,Withdrawal,Insurance,892.08,0
TX1111399,SA012840,2023-09-05 21:27:27,Deposit,Financial Services,31.77,0
TX1111400,SA013017,2023-12-10 01:27:50,Debit Order,Gaming & Betting,371.56,0
TX1111401,SA013078,2023-12-03 11:08:06,Withdrawal,Telecommunication,587.67,0
TX1111402,SA013475,2023-11-21 21:57:55,ATM Withdrawal,Restaurants,395.74,0
TX1111403,SA012397,2023-05-19 06:42:34,Deposit,Transportation,70.72,0
TX1111404,SA010467,2023-11-24 20:38:20,Transfer,Education,722.26,0
TX1111405,SA011688,2023-12-25 03:51:47,ATM Withdrawal,Hardware & Construction,313.0,0
TX1111406,SA014480,2023-11-16 23:41:40,Deposit,Education,831.41,0
TX1111407,SA011054,2023-12-16 04:13:03,Card Payment,Hardware & Construction,2469.98,0
TX1111408,SA010838,2023-05-31 05:28:36,Transfer,Entertainment,200.63,0
TX1111409,SA014088,2023-11-17 10:46:52,EFT Payment,Electronics,96.91,0
TX1111410,SA013971,2023-09-22 21:52:29,Deposit,Clothing Retail,527.74,0
TX1111411,SA013331,2023-11-22 15:46:24,Online Purchase,Fuel Stations,1543.91,0
TX1111412,SA012995,2023-08-24 03:29:34,Debit Order,Insurance,989.04,0
TX1111413,SA011093,2023-11-26 16:35:51,EFT Payment,Travel,41.93,0
TX1111414,SA013892,2023-10-01 03:03:37,Withdrawal,Clothing Retail,154.77,0
TX1111415,SA010406,2023-11-04 12:37:12,Transfer,Grocery Stores,893.88,0
TX1111416,SA011470,2023-09-01 03:09:57,Withdrawal,Home & Garden,410.18,0
TX1111417,SA014369,2023-06-14 22:02:10,Online Purchase,Transportation,199.8,0
TX1111418,SA013672,2023-01-01 17:37:33,ATM Withdrawal,Grocery Stores,33.35,0
TX1111419,SA010082,2023-12-11 15:46:57,Online Purchase,Fuel Stations,443.27,0
TX1111420,SA010094,2023-11-07 12:10:41,Deposit,Government Services,725.95,0
TX1111421,SA013775,2023-10-17 20:03:47,Debit Order,Gaming & Betting,134.95,0
TX1111422,SA014131,2023-11-01 09:54:30,EFT Payment,Grocery Stores,327.04,0
TX1111423,SA012011,2023-12-29 00:22:16,Deposit,Home & Garden,590.48,0
TX1111424,SA011796,2023-07-01 01:49:43,Transfer,Accommodation,994.96,0
TX1111425,SA012703,2023-02-22 12:56:53,Debit Order,Gaming & Betting,414.39,0
TX1111426,SA013775,2023-12-28 04:47:56,Deposit,Financial Services,340.03,0
TX1111427,SA013840,2023-05-29 19:55:51,Card Payment,Insurance,94.59,0
TX1111428,SA014409,2023-08-15 13:25:29,ATM Withdrawal,Clothing Retail,41.73,0
TX1111429,SA014639,2023-07-26 09:17:11,Withdrawal,Online Shopping,547.89,0
TX1111430,SA012490,2023-02-23 19:32:09,Deposit,Restaurants,515.48,0
TX1111431,SA010429,2023-12-21 00:08:39,Withdrawal,Electronics,1342.47,0
TX1111432,SA012956,2023-11-22 22:17:28,ATM Withdrawal,Insurance,212.86,0
TX1111433,SA011300,2023-09-19 03:01:59,Debit Order,Grocery Stores,816.25,0
TX1111434,SA014470,2023-11-26 04:50:36,Transfer,Online Shopping,856.35,0
TX1111435,SA011910,2023-09-01 01:28:04,Debit Order,Electronics,321.16,0
TX1111436,SA013751,2023-06-08 04:34:00,Deposit,Telecommunication,429.38,0
TX1111437,SA010752,2023-07-29 13:14:25,Online Purchase,Home & Garden,323.49,0
TX1111438,SA013255,2023-10-13 17:35:11,Deposit,Electronics,423.13,0
TX1111439,SA011473,2023-11-26 18:58:21,Deposit,Grocery Stores,541.83,0
TX1111440,SA014075,2023-09-05 13:29:34,Withdrawal,Financial Services,138.02,0
TX1111441,SA012117,2023-07-17 15:51:57,Online Purchase,Grocery Stores,1326.45,0
TX1111442,SA010702,2023-10-29 21:41:12,Transfer,Accommodation,266.98,0
TX1111443,SA014944,2023-07-09 20:18:40,Deposit,Insurance,136.36,0
TX1111444,SA012218,2023-08-18 12:57:20,Card Payment,Gaming & Betting,200.34,0
TX1111445,SA012639,2023-11-19 05:53:09,ATM Withdrawal,Telecommunication,500.87,0
TX1111446,SA012199,2023-11-15 08:44:29,EFT Payment,Online Shopping,225.05,0
TX1111447,SA010924,2023-11-14 10:16:42,ATM Withdrawal,Transportation,304.99,0
TX1111448,SA010895,2023-09-16 08:58:26,Deposit,Online Shopping,647.18,0
TX1111449,SA010979,2023-11-24 08:53:37,Deposit,Online Shopping,27.58,0
TX1111450,SA013126,2023-11-06 12:42:00,EFT Payment,Hardware & Construction,102.42,0
TX1111451,SA011369,2023-11-11 17:49:08,Withdrawal,Transportation,228.78,0
TX1111452,SA010252,2023-12-23 03:01:05,Withdrawal,Online Shopping,23.7,0
TX1111453,SA013375,2023-09-03 17:33:12,Debit Order,Clothing Retail,30.22,0
TX1111454,SA010830,2023-07-09 22:27:43,ATM Withdrawal,Accommodation,216.53,0
TX1111455,SA014463,2023-09-27 00:06:08,ATM Withdrawal,Travel,769.0,0
TX1111456,SA010857,2023-07-27 08:45:09,Online Purchase,Online Shopping,75.14,0
TX1111457,SA010980,2023-11-09 16:31:53,EFT Payment,Grocery Stores,349.83,0
TX1111458,SA012184,2023-11-30 15:37:47,Debit Order,Online Shopping,64.92,0
TX1111459,SA010293,2023-07-17 16:41:46,Deposit,Home & Garden,222.67,0
TX1111460,SA010777,2023-11-28 02:16:00,Withdrawal,Travel,602.91,0
TX1111461,SA011998,2023-12-18 07:40:40,EFT Payment,Restaurants,365.96,0
TX1111462,SA012581,2023-07-05 16:36:23,Deposit,Government Services,343.24,0
TX1111463,SA014142,2023-04-11 17:40:58,Transfer,Education,232.21,0
TX1111464,SA014543,2023-03-10 00:41:50,Online Purchase,Home & Garden,21.3,0
TX1111465,SA014232,2023-07-22 02:41:57,EFT Payment,Utilities,550.67,0
TX1111466,SA012786,2023-12-12 04:47:14,Withdrawal,Accommodation,39.42,0
TX1111467,SA012821,2023-12-24 19:19:04,ATM Withdrawal,Accommodation,568.38,0
TX1111468,SA011309,2023-11-18 02:08:39,Card Payment,Medical,1339.18,0
TX1111469,SA013490,2023-11-24 13:44:46,Online Purchase,Gaming & Betting,1220.91,0
TX1111470,SA013984,2023-04-02 17:46:54,EFT Payment,Online Shopping,396.54,0
TX1111471,SA012615,2023-11-10 16:54:05,Transfer,Clothing Retail,266.57,0
TX1111472,SA010359,2023-12-03 14:31:09,Card Payment,Hardware & Construction,122.57,0
TX1111473,SA010621,2023-12-17 18:44:29,Transfer,Financial Services,437.03,0
TX1111474,SA011949,2023-05-18 11:46:18,Transfer,Transportation,125.4,0
TX1111475,SA014288,2023-11-18 11:39:00,ATM Withdrawal,Accommodation,695.77,0
TX1111476,SA014358,2023-12-18 06:46:22,Withdrawal,Restaurants,572.56,0
TX1111477,SA013338,2023-11-18 20:54:51,EFT Payment,Entertainment,378.53,0
TX1111478,SA010712,2023-12-03 07:54:55,Online Purchase,Online Shopping,1066.73,0
TX1111479,SA011200,2023-11-12 18:13:21,Deposit,Gaming & Betting,1237.57,0
TX1111480,SA010646,2023-12-06 01:35:39,Online Purchase,Restaurants,570.36,0
TX1111481,SA013956,2023-12-20 17:38:38,Online Purchase,Accommodation,83.17,0
TX1111482,SA010825,2023-11-03 01:36:06,ATM Withdrawal,Fuel Stations,115.37,0
TX1111483,SA014053,2023-07-30 22:43:05,Deposit,Accommodation,1582.15,0
TX1111484,SA011844,2023-11-18 03:21:38,Online Purchase,Gaming & Betting,731.41,0
TX1111485,SA012891,2023-01-01 08:06:17,Deposit,Utilities,114.47,0
TX1111486,SA010887,2023-11-19 23:58:49,Withdrawal,Gaming & Betting,340.91,0
TX1111487,SA012750,2023-09-12 02:49:03,ATM Withdrawal,Restaurants,1048.64,0
TX1111488,SA012198,2023-11-11 21:53:47,Deposit,Entertainment,544.95,0
TX1111489,SA011204,2023-08-23 13:03:35,Online Purchase,Utilities,215.14,0
TX1111490,SA011939,2023-05-15 12:42:36,Transfer,Entertainment,330.99,0
TX1111491,SA014386,2023-11-17 20:23:57,Withdrawal,Gaming & Betting,271.2,0
TX1111492,SA011409,2023-11-11 04:32:53,ATM Withdrawal,Accommodation,180.08,0
TX1111493,SA012179,2023-09-27 01:19:55,Transfer,Education,1304.85,0
TX1111494,SA012114,2023-11-03 22:51:58,Card Payment,Home & Garden,456.04,0
TX1111495,SA014034,2023-10-30 08:20:41,Transfer,Restaurants,921.9,0
TX1111496,SA013918,2023-12-07 21:00:56,Withdrawal,Medical,331.03,0
TX1111497,SA014701,2023-10-19 22:52:01,Card Payment,Telecommunication,425.43,0
TX1111498,SA013440,2023-06-13 11:46:01,Withdrawal,Fuel Stations,1338.05,0
TX1111499,SA014315,2023-09-30 09:54:00,Deposit,Education,764.94,0
TX1111500,SA014370,2023-10-19 08:43:27,Transfer,Utilities,231.65,0
TX1111501,SA012624,2023-04-14 12:46:25,Withdrawal,Accommodation,330.98,0
TX1111502,SA010986,2023-06-22 22:13:08,Transfer,Gaming & Betting,69.31,0
TX1111503,SA010511,2023-09-24 18:07:55,Card Payment,Gaming & Betting,596.49,0
TX1111504,SA013629,2023-08-22 20:33:04,Card Payment,Telecommunication,976.61,0
TX1111505,SA014139,2023-12-21 07:02:42,Withdrawal,Fuel Stations,264.33,0
TX1111506,SA013397,2023-11-28 14:51:14,ATM Withdrawal,Financial Services,334.25,0
TX1111507,SA012435,2023-11-05 03:41:19,Online Purchase,Restaurants,76.17,0
TX1111508,SA013572,2023-12-26 09:55:33,Withdrawal,Online Shopping,28.36,0
TX1111509,SA011625,2023-11-03 22:30:43,Card Payment,Education,311.15,0
TX1111510,SA012588,2023-07-15 04:17:34,Debit Order,Accommodation,16.96,0
TX1111511,SA014049,2023-11-06 15:14:34,EFT Payment,Restaurants,103.44,0
TX1111512,SA011713,2023-11-16 00:30:23,ATM Withdrawal,Online Shopping,1419.89,0
TX1111513,SA012778,2023-12-23 12:26:11,Transfer,Restaurants,33.98,0
TX1111514,SA010472,2023-10-02 04:35:48,Withdrawal,Medical,127.09,0
TX1111515,SA013941,2023-11-08 09:55:39,Online Purchase,Grocery Stores,446.27,0
TX1111516,SA014286,2023-10-24 22:19:11,Deposit,Gaming & Betting,94.73,0
TX1111517,SA013367,2023-10-31 00:48:12,EFT Payment,Clothing Retail,487.09,0
TX1111518,SA010355,2023-01-16 18:17:46,Transfer,Government Services,780.48,0
TX1111519,SA014359,2023-12-04 06:57:36,Deposit,Telecommunication,508.94,0
TX1111520,SA012433,2023-09-08 05:26:48,Withdrawal,Restaurants,9.4,0
TX1111521,SA014678,2023-09-05 13:58:39,Transfer,Education,569.11,0
